"id";"average_length_inches";"average_weight_inches";"habitat";"ph_of_water";"color";"Gender";"life_span";"acidity"
1518;2.74;15.56;"lakes";6.9;"Red_and_Silver";"FALSE";1.7;"low ph"
1519;14.74;8.47;"idlewater";7.8;"Green_and_Chocolate";"FALSE";4.8;"high ph"
1520;12.18;2.99;"lakes";6.6;"Black_and_Orange";"TRUE";24.8;"low ph"
1521;16.44;5.51;"slowmovingwaters";7.3;"Green_and_Chocolate";"FALSE";1.3;"intermediate ph"
1522;18.43;13.6;"ponds";8.0;"Yellow";"TRUE";7.6;"high ph"
1523;19.19;12.2;"slowmovingwaters";7.3;"Yellow";"TRUE";10.2;"intermediate ph"
1524;17.73;10.02;"rivers";6.7;"Red_and_White_Bi_Color";"FALSE";21.1;"low ph"
1525;8.41;6.9;"ponds";6.4;"Red_and_Silver";"FALSE";19.0;"really low ph"
1526;19.93;11.97;"idlewater";6.1;"White";"FALSE";23.9;"really low ph"
1527;5.51;17.87;"lakes";7.8;"Black_and_Orange";"FALSE";15.1;"high ph"
1528;9.68;18.88;"rivers";6.5;"Orange";"FALSE";24.4;"low ph"
1529;18.6;11.08;"rivers";6.4;"White";"TRUE";20.1;"really low ph"
1530;4.21;10.17;"slowmovingwaters";6.9;"Orange";"TRUE";7.1;"low ph"
1531;18.01;9.58;"idlewater";6.1;"Reddish_Orange";"TRUE";14.3;"really low ph"
1532;12.23;13.77;"ponds";7.6;"Green_and_Chocolate";"FALSE";5.2;"high ph"
1533;15.01;11.97;"rivers";7.8;"Reddish_Orange";"TRUE";4.8;"high ph"
1534;12.7;6.41;"idlewater";7.3;"Yellow";"FALSE";24.6;"intermediate ph"
1535;7.49;4.4;"rivers";7.4;"Red_and_Silver";"TRUE";2.2;"intermediate ph"
1536;6.34;9.36;"idlewater";6.2;"Yellow";"TRUE";1.6;"really low ph"
1537;19.34;10.01;"lakes";7.6;"Black_and_Orange";"TRUE";11.4;"high ph"
1538;7.83;11.58;"rivers";6.1;"Red_and_White_Bi_Color";"FALSE";4.3;"really low ph"
1539;9.13;14.98;"slowmovingwaters";7.9;"White";"FALSE";8.4;"high ph"
1540;8.88;2.57;"idlewater";7.7;"Yellow";"FALSE";17.8;"high ph"
1541;12.3;14.92;"rivers";7.4;"Red_and_Silver";"FALSE";13.1;"intermediate ph"
1542;7.9;13.39;"slowmovingwaters";6.2;"Orange";"TRUE";9.6;"really low ph"
1543;15.73;13.5;"ponds";6.6;"Red_and_Silver";"FALSE";12.3;"low ph"
1544;15.54;16.28;"idlewater";6.0;"Red_and_Silver";"TRUE";12.0;"really low ph"
1545;6.76;16.36;"idlewater";7.1;"Black_and_Orange";"TRUE";18.5;"intermediate ph"
1546;8.37;17.08;"lakes";7.5;"Calico";"FALSE";19.2;"high ph"
1547;16.35;6.67;"lakes";7.6;"White";"FALSE";27.4;"high ph"
1548;19.52;13.46;"rivers";7.2;"Orange";"FALSE";17.2;"intermediate ph"
1549;18.98;4.18;"slowmovingwaters";7.1;"Green_and_Chocolate";"TRUE";11.6;"intermediate ph"
1550;5.79;11.22;"lakes";6.4;"Red_and_Silver";"TRUE";22.1;"really low ph"
1551;10.15;16.5;"rivers";7.1;"Yellow";"TRUE";17.3;"intermediate ph"
1552;8.85;10.88;"lakes";6.5;"Orange";"FALSE";11.4;"low ph"
1553;17.62;11.5;"lakes";6.4;"White";"FALSE";26.9;"really low ph"
1554;6.55;2.74;"idlewater";7.2;"Orange";"TRUE";9.5;"intermediate ph"
1555;19.47;5.94;"lakes";6.7;"Yellow";"TRUE";19.4;"low ph"
1556;3.3;10.33;"slowmovingwaters";6.2;"Green_and_Chocolate";"TRUE";6.2;"really low ph"
1557;19.95;8.53;"slowmovingwaters";7.1;"Yellow";"FALSE";5.8;"intermediate ph"
1558;16.26;14.13;"lakes";7.4;"Yellow";"TRUE";9.4;"intermediate ph"
1559;13.78;4.96;"idlewater";6.7;"Red_and_White_Bi_Color";"FALSE";4.6;"low ph"
1560;8.53;12.67;"lakes";6.2;"Green_and_Chocolate";"FALSE";5.7;"really low ph"
1561;17.39;8.11;"lakes";6.1;"Calico";"TRUE";19.8;"really low ph"
1562;16.66;10.22;"lakes";7.9;"Reddish_Orange";"TRUE";9.0;"high ph"
1563;8.09;9.69;"rivers";7.6;"Red_and_Silver";"FALSE";20.8;"high ph"
1564;19.07;13.25;"slowmovingwaters";6.3;"Black_and_Orange";"TRUE";10.6;"really low ph"
1565;14.12;9.61;"lakes";7.6;"Orange";"TRUE";4.6;"high ph"
1566;13.26;3.16;"ponds";6.7;"Orange";"FALSE";1.9;"low ph"
1567;18.63;5.84;"lakes";7.4;"White";"TRUE";3.1;"intermediate ph"
1568;8.07;14.48;"idlewater";7.2;"Red_and_Silver";"TRUE";28.0;"intermediate ph"
1569;10.56;9.15;"slowmovingwaters";7.8;"Green_and_Chocolate";"FALSE";18.3;"high ph"
1570;3.54;11.56;"lakes";6.3;"Calico";"FALSE";27.1;"really low ph"
1571;16.75;14.84;"slowmovingwaters";6.3;"Reddish_Orange";"FALSE";21.7;"really low ph"
1572;7.46;18.18;"slowmovingwaters";6.1;"Black_and_Orange";"TRUE";18.7;"really low ph"
1573;9.68;4.68;"ponds";6.4;"Reddish_Orange";"TRUE";15.6;"really low ph"
1574;19.96;15.42;"idlewater";7.6;"Calico";"FALSE";18.2;"high ph"
1575;7.68;11.46;"rivers";7.9;"Black_and_Orange";"TRUE";19.9;"high ph"
1576;3.25;8.61;"lakes";6.2;"Calico";"FALSE";26.1;"really low ph"
1577;13.55;15.38;"rivers";6.5;"Red_and_Silver";"FALSE";4.2;"low ph"
1578;5.8;2.09;"idlewater";6.5;"Red_and_White_Bi_Color";"FALSE";17.9;"low ph"
1579;4.52;2.72;"lakes";6.4;"Green_and_Chocolate";"FALSE";4.5;"really low ph"
1580;12.85;4.15;"idlewater";7.1;"Green_and_Chocolate";"FALSE";2.1;"intermediate ph"
1581;14.92;5.67;"lakes";7.0;"Red_and_White_Bi_Color";"FALSE";25.7;"intermediate ph"
1582;14.98;11.82;"lakes";7.7;"Yellow";"FALSE";12.2;"high ph"
1583;9.13;12.76;"lakes";7.8;"Red_and_Silver";"FALSE";7.9;"high ph"
1584;15.01;17.89;"lakes";7.1;"Red_and_Silver";"TRUE";23.0;"intermediate ph"
1585;11.55;7.0;"rivers";7.0;"White";"TRUE";16.8;"intermediate ph"
1586;5.73;8.52;"rivers";7.9;"Calico";"FALSE";3.1;"high ph"
1587;4.26;10.91;"rivers";6.2;"Black_and_Orange";"TRUE";11.6;"really low ph"
1588;1.4;14.04;"rivers";7.7;"Green_and_Chocolate";"TRUE";16.0;"high ph"
1589;12.5;16.06;"rivers";6.6;"Black_and_Orange";"FALSE";20.1;"low ph"
1590;3.84;18.32;"lakes";7.5;"Green_and_Chocolate";"FALSE";20.2;"high ph"
1591;18.72;2.23;"rivers";6.9;"Calico";"FALSE";13.8;"low ph"
1592;16.8;5.63;"slowmovingwaters";7.2;"Calico";"TRUE";10.9;"intermediate ph"
1593;17.73;7.52;"ponds";7.2;"Green_and_Chocolate";"FALSE";13.0;"intermediate ph"
1594;3.46;13.48;"rivers";6.1;"Orange";"FALSE";3.2;"really low ph"
1595;6.74;5.39;"slowmovingwaters";6.9;"Red_and_White_Bi_Color";"TRUE";22.2;"low ph"
1596;3.61;13.63;"lakes";7.8;"Orange";"TRUE";1.2;"high ph"
1597;18.88;2.19;"rivers";6.4;"White";"TRUE";12.4;"really low ph"
1598;17.92;12.9;"lakes";6.3;"Orange";"FALSE";7.0;"really low ph"
1599;3.68;5.0;"rivers";6.4;"Red_and_White_Bi_Color";"FALSE";13.2;"really low ph"
1600;9.24;16.95;"rivers";8.0;"Orange";"FALSE";10.9;"high ph"
1601;12.25;10.3;"lakes";6.3;"Calico";"TRUE";27.0;"really low ph"
1602;9.63;17.91;"slowmovingwaters";6.9;"White";"TRUE";18.4;"low ph"
1603;16.57;4.55;"idlewater";6.3;"Yellow";"FALSE";5.8;"really low ph"
1604;17.25;18.47;"ponds";7.0;"Reddish_Orange";"TRUE";1.7;"intermediate ph"
1605;10.02;11.07;"idlewater";6.7;"Orange";"FALSE";14.2;"low ph"
1606;3.3;13.34;"rivers";7.6;"Orange";"FALSE";9.7;"high ph"
1607;1.26;16.32;"rivers";6.4;"Black_and_Orange";"TRUE";12.9;"really low ph"
1608;9.29;13.48;"ponds";6.9;"Red_and_Silver";"FALSE";17.5;"low ph"
1609;9.0;6.21;"ponds";7.0;"Red_and_White_Bi_Color";"FALSE";5.3;"intermediate ph"
1610;7.71;7.51;"lakes";7.6;"Green_and_Chocolate";"TRUE";23.4;"high ph"
1611;8.98;2.82;"idlewater";7.8;"Orange";"FALSE";17.4;"high ph"
1612;8.85;8.08;"ponds";7.4;"Red_and_Silver";"FALSE";14.8;"intermediate ph"
1613;16.11;15.89;"idlewater";6.6;"Green_and_Chocolate";"FALSE";6.0;"low ph"
1614;7.04;4.38;"lakes";7.6;"Green_and_Chocolate";"FALSE";5.8;"high ph"
1615;3.57;4.96;"slowmovingwaters";6.9;"Red_and_Silver";"FALSE";5.0;"low ph"
1616;7.38;16.61;"ponds";6.8;"Black_and_Orange";"TRUE";11.9;"low ph"
1617;1.81;2.24;"lakes";7.1;"White";"FALSE";4.4;"intermediate ph"
1618;13.7;2.59;"lakes";6.4;"Calico";"TRUE";15.9;"really low ph"
1619;10.71;18.02;"rivers";7.9;"Red_and_Silver";"FALSE";13.9;"high ph"
1620;14.85;11.21;"idlewater";6.7;"White";"FALSE";22.4;"low ph"
1621;5.82;7.74;"ponds";7.8;"Red_and_White_Bi_Color";"TRUE";18.1;"high ph"
1622;5.37;16.09;"slowmovingwaters";8.0;"Calico";"FALSE";26.0;"high ph"
1623;3.43;14.24;"ponds";7.8;"White";"TRUE";25.8;"high ph"
1624;10.51;17.43;"lakes";6.4;"Orange";"TRUE";9.3;"really low ph"
1625;6.45;7.31;"lakes";6.7;"Black_and_Orange";"FALSE";26.8;"low ph"
1626;9.2;4.6;"idlewater";7.7;"Black_and_Orange";"TRUE";4.5;"high ph"
1627;14.7;7.71;"lakes";6.5;"Yellow";"TRUE";24.8;"low ph"
1628;5.95;18.3;"slowmovingwaters";7.8;"White";"TRUE";4.7;"high ph"
1629;2.23;7.84;"ponds";7.4;"Red_and_Silver";"TRUE";5.1;"intermediate ph"
1630;4.39;7.44;"idlewater";7.0;"Orange";"FALSE";16.9;"intermediate ph"
1631;13.96;13.8;"ponds";7.5;"Yellow";"TRUE";25.8;"high ph"
1632;13.29;13.4;"ponds";6.4;"Yellow";"FALSE";1.5;"really low ph"
1633;10.88;14.12;"rivers";6.8;"Reddish_Orange";"TRUE";14.3;"low ph"
1634;5.94;5.43;"slowmovingwaters";7.7;"Yellow";"FALSE";21.6;"high ph"
1635;14.73;11.86;"lakes";6.3;"White";"FALSE";7.8;"really low ph"
1636;13.18;6.84;"rivers";6.9;"Orange";"TRUE";1.4;"low ph"
1637;17.19;15.88;"ponds";7.1;"Calico";"FALSE";9.8;"intermediate ph"
1638;2.96;4.1;"lakes";7.2;"Red_and_White_Bi_Color";"TRUE";1.1;"intermediate ph"
1639;12.34;9.53;"lakes";7.4;"Green_and_Chocolate";"TRUE";26.3;"intermediate ph"
1640;19.67;16.93;"ponds";6.3;"Yellow";"FALSE";4.4;"really low ph"
1641;3.01;15.65;"slowmovingwaters";7.4;"Green_and_Chocolate";"FALSE";22.7;"intermediate ph"
1642;10.94;9.83;"ponds";6.4;"Black_and_Orange";"FALSE";18.9;"really low ph"
1643;12.59;9.25;"ponds";6.0;"Orange";"TRUE";14.8;"really low ph"
1644;19.58;2.21;"ponds";7.1;"Calico";"TRUE";21.3;"intermediate ph"
1645;5.91;8.75;"ponds";7.3;"Calico";"TRUE";19.0;"intermediate ph"
1646;5.36;5.53;"slowmovingwaters";7.2;"Red_and_White_Bi_Color";"TRUE";8.0;"intermediate ph"
1647;8.21;5.21;"lakes";7.3;"Calico";"FALSE";12.0;"intermediate ph"
1648;16.65;18.4;"slowmovingwaters";6.3;"Red_and_White_Bi_Color";"TRUE";16.9;"really low ph"
1649;1.48;8.2;"lakes";7.4;"White";"FALSE";1.4;"intermediate ph"
1650;2.58;8.99;"lakes";7.5;"Reddish_Orange";"TRUE";27.1;"high ph"
1651;4.76;3.2;"lakes";6.2;"Black_and_Orange";"TRUE";7.1;"really low ph"
1652;1.62;2.96;"idlewater";7.1;"Black_and_Orange";"TRUE";5.2;"intermediate ph"
1653;11.91;10.44;"idlewater";7.8;"Yellow";"FALSE";12.4;"high ph"
1654;12.51;5.02;"lakes";6.6;"Orange";"FALSE";26.0;"low ph"
1655;14.45;16.84;"lakes";6.7;"White";"TRUE";18.6;"low ph"
1656;9.8;18.04;"ponds";6.4;"Calico";"TRUE";9.5;"really low ph"
1657;2.49;5.3;"lakes";6.1;"Orange";"FALSE";19.5;"really low ph"
1658;3.01;3.31;"ponds";7.1;"Red_and_White_Bi_Color";"FALSE";13.8;"intermediate ph"
1659;16.06;9.17;"ponds";6.2;"Red_and_Silver";"TRUE";11.1;"really low ph"
1660;9.4;8.04;"slowmovingwaters";6.3;"Black_and_Orange";"FALSE";6.2;"really low ph"
1661;19.56;5.84;"slowmovingwaters";6.2;"Red_and_Silver";"FALSE";14.7;"really low ph"
1662;1.13;18.36;"idlewater";6.7;"Calico";"FALSE";5.0;"low ph"
1663;5.86;3.5;"rivers";7.2;"White";"FALSE";5.3;"intermediate ph"
1664;14.27;12.72;"idlewater";6.5;"Black_and_Orange";"TRUE";26.6;"low ph"
1665;3.37;7.7;"rivers";7.5;"Orange";"FALSE";13.4;"high ph"
1666;9.43;11.55;"idlewater";7.6;"Yellow";"TRUE";17.1;"high ph"
1667;7.31;11.68;"rivers";7.1;"Reddish_Orange";"FALSE";25.9;"intermediate ph"
1668;2.0;10.99;"lakes";6.3;"Reddish_Orange";"TRUE";17.9;"really low ph"
1669;19.19;5.95;"lakes";7.6;"Black_and_Orange";"FALSE";13.0;"high ph"
1670;15.82;5.93;"slowmovingwaters";6.5;"Orange";"FALSE";14.3;"low ph"
1671;3.63;9.87;"lakes";6.9;"Yellow";"TRUE";7.4;"low ph"
1672;4.02;15.01;"ponds";6.2;"Yellow";"TRUE";19.8;"really low ph"
1673;14.99;9.79;"idlewater";6.8;"White";"FALSE";20.1;"low ph"
1674;5.12;5.34;"ponds";7.6;"Red_and_Silver";"FALSE";16.0;"high ph"
1675;5.4;15.4;"idlewater";6.2;"Red_and_White_Bi_Color";"TRUE";23.3;"really low ph"
1676;1.97;4.62;"rivers";7.5;"Green_and_Chocolate";"FALSE";5.1;"high ph"
1677;3.2;11.56;"rivers";7.6;"Black_and_Orange";"FALSE";14.6;"high ph"
1678;19.64;7.99;"rivers";7.7;"Reddish_Orange";"TRUE";26.5;"high ph"
1679;13.02;13.74;"rivers";7.3;"Red_and_Silver";"TRUE";26.2;"intermediate ph"
1680;19.91;18.81;"lakes";7.7;"Reddish_Orange";"FALSE";12.8;"high ph"
1681;9.19;13.63;"rivers";7.9;"Orange";"TRUE";27.5;"high ph"
1682;8.05;4.84;"rivers";6.2;"White";"TRUE";17.1;"really low ph"
1683;1.33;13.43;"rivers";7.2;"Red_and_Silver";"TRUE";27.2;"intermediate ph"
1684;3.81;8.55;"ponds";7.5;"Red_and_White_Bi_Color";"FALSE";27.5;"high ph"
1685;3.02;2.12;"idlewater";6.7;"Green_and_Chocolate";"TRUE";2.2;"low ph"
1686;17.61;8.55;"slowmovingwaters";6.7;"Green_and_Chocolate";"TRUE";3.9;"low ph"
1687;14.61;14.42;"rivers";7.7;"Red_and_White_Bi_Color";"FALSE";13.0;"high ph"
1688;12.27;5.25;"slowmovingwaters";7.0;"White";"TRUE";2.8;"intermediate ph"
1689;6.14;6.21;"ponds";7.1;"Reddish_Orange";"TRUE";8.3;"intermediate ph"
1690;2.57;11.96;"rivers";6.8;"Red_and_White_Bi_Color";"TRUE";23.5;"low ph"
1691;6.85;18.64;"rivers";7.6;"Black_and_Orange";"FALSE";2.5;"high ph"
1692;8.05;2.42;"rivers";6.5;"Red_and_Silver";"TRUE";4.6;"low ph"
1693;8.3;9.93;"ponds";6.0;"Yellow";"TRUE";8.3;"really low ph"
1694;1.13;18.72;"ponds";7.4;"Green_and_Chocolate";"TRUE";15.2;"intermediate ph"
1695;13.24;18.65;"rivers";8.0;"Calico";"TRUE";24.2;"high ph"
1696;12.98;10.63;"lakes";6.8;"Green_and_Chocolate";"FALSE";16.9;"low ph"
1697;14.89;18.22;"idlewater";6.2;"Green_and_Chocolate";"FALSE";10.6;"really low ph"
1698;15.93;5.15;"ponds";7.8;"White";"FALSE";6.8;"high ph"
1699;13.72;2.75;"rivers";6.3;"Green_and_Chocolate";"TRUE";25.5;"really low ph"
1700;15.98;8.65;"lakes";8.0;"Orange";"FALSE";4.0;"high ph"
1701;15.75;7.95;"ponds";7.6;"White";"";21.9;"high ph"
1702;13.18;8.7;"rivers";6.4;"Yellow";"FALSE";18.1;"really low ph"
1703;2.02;4.55;"idlewater";7.8;"Orange";"TRUE";27.2;"high ph"
1704;12.18;9.72;"slowmovingwaters";7.7;"Red_and_White_Bi_Color";"TRUE";27.7;"high ph"
1705;9.15;18.13;"slowmovingwaters";6.5;"Red_and_White_Bi_Color";"FALSE";15.6;"low ph"
1706;13.86;15.37;"ponds";6.6;"Yellow";"TRUE";18.1;"low ph"
1707;12.25;2.33;"rivers";7.9;"Red_and_Silver";"TRUE";25.0;"high ph"
1708;16.46;16.35;"idlewater";6.7;"Black_and_Orange";"TRUE";13.0;"low ph"
1709;9.63;14.36;"lakes";7.9;"White";"FALSE";19.3;"high ph"
1710;14.39;4.82;"lakes";7.7;"Red_and_White_Bi_Color";"TRUE";10.7;"high ph"
1711;18.58;10.7;"slowmovingwaters";7.7;"Red_and_Silver";"TRUE";5.0;"high ph"
1712;15.03;5.47;"ponds";6.8;"Black_and_Orange";"TRUE";8.1;"low ph"
1713;6.32;11.91;"idlewater";6.3;"Orange";"";8.9;"really low ph"
1714;4.68;10.17;"idlewater";6.2;"Red_and_White_Bi_Color";"TRUE";13.6;"really low ph"
1715;6.65;5.9;"rivers";7.7;"Orange";"FALSE";19.9;"high ph"
1716;14.83;14.41;"idlewater";7.5;"Calico";"FALSE";1.6;"high ph"
1717;8.28;17.33;"ponds";6.9;"Green_and_Chocolate";"TRUE";13.2;"low ph"
1718;6.96;13.05;"slowmovingwaters";7.0;"Orange";"FALSE";19.5;"intermediate ph"
1719;19.62;14.34;"rivers";7.0;"Red_and_White_Bi_Color";"FALSE";20.8;"intermediate ph"
1720;12.75;17.86;"rivers";6.6;"Green_and_Chocolate";"FALSE";8.2;"low ph"
1721;3.86;15.1;"ponds";7.5;"White";"TRUE";11.3;"high ph"
1722;5.22;9.21;"lakes";7.7;"Calico";"FALSE";24.0;"high ph"
1723;15.18;7.52;"rivers";7.3;"Black_and_Orange";"FALSE";16.6;"intermediate ph"
1724;16.1;2.41;"lakes";7.6;"Red_and_White_Bi_Color";"TRUE";24.1;"high ph"
1725;19.44;3.14;"rivers";6.9;"Calico";"TRUE";3.0;"low ph"
1726;12.63;4.47;"idlewater";7.0;"Red_and_Silver";"FALSE";6.3;"intermediate ph"
1727;12.78;8.17;"slowmovingwaters";7.7;"Reddish_Orange";"FALSE";18.8;"high ph"
1728;9.73;14.84;"rivers";7.2;"White";"TRUE";4.2;"intermediate ph"
1729;7.63;11.26;"lakes";7.5;"Green_and_Chocolate";"FALSE";15.4;"high ph"
1730;8.28;2.76;"rivers";6.9;"Red_and_Silver";"FALSE";16.1;"low ph"
1731;3.74;3.38;"slowmovingwaters";7.0;"Calico";"FALSE";1.7;"intermediate ph"
1732;9.17;13.44;"idlewater";7.5;"Orange";"TRUE";20.8;"high ph"
1733;11.07;13.1;"rivers";7.0;"Red_and_Silver";"FALSE";21.8;"intermediate ph"
1734;15.01;18.46;"idlewater";7.8;"Calico";"TRUE";10.2;"high ph"
1735;14.52;5.06;"idlewater";6.8;"Green_and_Chocolate";"FALSE";27.0;"low ph"
1736;9.27;15.62;"idlewater";6.8;"Green_and_Chocolate";"TRUE";24.6;"low ph"
1737;12.6;5.26;"lakes";6.5;"Orange";"TRUE";6.0;"low ph"
1738;7.03;13.34;"rivers";7.0;"Black_and_Orange";"FALSE";15.9;"intermediate ph"
1739;19.89;4.11;"lakes";6.2;"Red_and_White_Bi_Color";"TRUE";6.9;"really low ph"
1740;12.33;5.25;"idlewater";6.8;"Green_and_Chocolate";"TRUE";24.7;"low ph"
1741;17.18;8.48;"slowmovingwaters";7.7;"Orange";"FALSE";10.3;"high ph"
1742;12.54;16.88;"lakes";7.2;"Red_and_Silver";"FALSE";5.8;"intermediate ph"
1743;12.74;16.43;"rivers";6.8;"Orange";"FALSE";16.4;"low ph"
1744;6.35;7.08;"slowmovingwaters";7.0;"Black_and_Orange";"TRUE";4.5;"intermediate ph"
1745;3.71;16.43;"slowmovingwaters";6.5;"Calico";"TRUE";5.1;"low ph"
1746;6.29;2.05;"ponds";7.8;"Reddish_Orange";"TRUE";21.4;"high ph"
1747;12.03;13.07;"ponds";7.5;"Black_and_Orange";"FALSE";19.8;"high ph"
1748;16.71;11.38;"idlewater";7.3;"White";"FALSE";5.7;"intermediate ph"
1749;15.72;17.77;"slowmovingwaters";6.0;"Orange";"FALSE";10.4;"really low ph"
1750;18.25;17.52;"idlewater";7.3;"White";"FALSE";12.3;"intermediate ph"
1751;5.8;8.59;"rivers";7.4;"Black_and_Orange";"TRUE";10.7;"intermediate ph"
1752;9.21;16.17;"slowmovingwaters";6.2;"Red_and_White_Bi_Color";"TRUE";22.9;"really low ph"
1753;11.1;18.92;"idlewater";6.4;"Orange";"FALSE";23.6;"really low ph"
1754;9.94;16.68;"slowmovingwaters";6.5;"Yellow";"FALSE";15.7;"low ph"
1755;14.97;10.48;"rivers";7.2;"Calico";"FALSE";26.4;"intermediate ph"
1756;7.35;4.46;"lakes";7.4;"Black_and_Orange";"FALSE";4.7;"intermediate ph"
1757;7.73;15.65;"idlewater";6.9;"White";"FALSE";27.2;"low ph"
1758;19.72;4.22;"idlewater";6.8;"Black_and_Orange";"FALSE";8.0;"low ph"
1759;11.72;10.55;"rivers";8.0;"Reddish_Orange";"TRUE";5.0;"high ph"
1760;12.14;10.11;"slowmovingwaters";6.9;"Yellow";"FALSE";19.4;"low ph"
1761;19.14;17.0;"lakes";6.6;"Green_and_Chocolate";"TRUE";15.9;"low ph"
1762;2.9;3.35;"ponds";7.5;"Green_and_Chocolate";"FALSE";20.6;"high ph"
1763;18.26;13.96;"ponds";7.3;"Calico";"TRUE";20.5;"intermediate ph"
1764;11.05;12.28;"idlewater";7.2;"Reddish_Orange";"FALSE";27.1;"intermediate ph"
1765;4.91;12.78;"lakes";7.8;"Red_and_Silver";"TRUE";13.0;"high ph"
1766;7.1;3.22;"rivers";6.5;"Reddish_Orange";"TRUE";17.7;"low ph"
1767;4.7;12.46;"rivers";7.3;"Red_and_White_Bi_Color";"TRUE";24.8;"intermediate ph"
1768;9.16;14.7;"slowmovingwaters";7.6;"Reddish_Orange";"TRUE";20.9;"high ph"
1769;17.46;13.86;"ponds";7.4;"Red_and_White_Bi_Color";"FALSE";14.3;"intermediate ph"
1770;11.55;3.96;"lakes";7.5;"Orange";"TRUE";24.7;"high ph"
1771;8.8;5.63;"rivers";7.9;"Green_and_Chocolate";"FALSE";2.7;"high ph"
1772;15.88;14.81;"rivers";7.9;"Green_and_Chocolate";"TRUE";9.9;"high ph"
1773;15.74;17.34;"idlewater";7.3;"Reddish_Orange";"FALSE";15.3;"intermediate ph"
1774;15.41;7.69;"rivers";6.6;"Red_and_Silver";"FALSE";8.4;"low ph"
1775;13.16;16.25;"rivers";8.0;"Orange";"TRUE";7.7;"high ph"
1776;9.7;15.72;"rivers";7.2;"Calico";"TRUE";18.6;"intermediate ph"
1777;9.24;17.6;"slowmovingwaters";7.9;"Red_and_White_Bi_Color";"TRUE";27.4;"high ph"
1778;11.86;3.91;"slowmovingwaters";6.3;"Yellow";"TRUE";1.7;"really low ph"
1779;14.5;9.16;"slowmovingwaters";6.2;"Green_and_Chocolate";"TRUE";6.9;"really low ph"
1780;8.87;13.5;"idlewater";6.2;"Calico";"TRUE";13.1;"really low ph"
1781;13.64;3.1;"lakes";6.4;"Red_and_White_Bi_Color";"TRUE";3.0;"really low ph"
1782;15.88;14.61;"rivers";6.2;"Red_and_Silver";"TRUE";19.3;"really low ph"
1783;10.26;12.32;"idlewater";7.9;"Red_and_White_Bi_Color";"TRUE";4.3;"high ph"
1784;9.09;10.07;"slowmovingwaters";6.8;"Red_and_Silver";"FALSE";20.0;"low ph"
1785;12.13;16.16;"idlewater";7.6;"Red_and_Silver";"TRUE";26.8;"high ph"
1786;17.54;4.81;"rivers";7.5;"Calico";"TRUE";21.0;"high ph"
1787;1.18;5.38;"idlewater";6.6;"Red_and_White_Bi_Color";"TRUE";17.6;"low ph"
1788;1.65;4.14;"ponds";6.7;"Orange";"FALSE";27.0;"low ph"
1789;18.91;2.28;"rivers";6.2;"Green_and_Chocolate";"FALSE";2.2;"really low ph"
1790;15.41;12.02;"slowmovingwaters";7.8;"Green_and_Chocolate";"TRUE";15.8;"high ph"
1791;12.93;14.81;"idlewater";7.9;"Reddish_Orange";"FALSE";13.0;"high ph"
1792;17.43;18.6;"lakes";6.7;"Orange";"TRUE";14.8;"low ph"
1793;2.95;18.17;"slowmovingwaters";7.1;"Calico";"TRUE";22.7;"intermediate ph"
1794;10.35;4.25;"ponds";6.8;"Black_and_Orange";"FALSE";4.9;"low ph"
1795;4.21;15.73;"ponds";6.6;"Green_and_Chocolate";"FALSE";25.8;"low ph"
1796;10.93;7.0;"rivers";7.3;"White";"FALSE";7.7;"intermediate ph"
1797;12.6;5.87;"slowmovingwaters";7.1;"Calico";"FALSE";7.9;"intermediate ph"
1798;10.0;3.58;"rivers";7.3;"Orange";"FALSE";7.6;"intermediate ph"
1799;14.49;13.82;"slowmovingwaters";6.8;"Reddish_Orange";"FALSE";15.1;"low ph"
1800;17.02;4.02;"rivers";6.2;"Reddish_Orange";"TRUE";2.3;"really low ph"
1801;13.12;13.03;"lakes";7.5;"Red_and_White_Bi_Color";"TRUE";18.3;"high ph"
1802;15.29;7.91;"slowmovingwaters";6.4;"Red_and_Silver";"FALSE";26.2;"really low ph"
1803;17.72;12.59;"lakes";6.3;"Yellow";"FALSE";18.9;"really low ph"
1804;12.22;17.52;"rivers";7.3;"Black_and_Orange";"FALSE";1.3;"intermediate ph"
1805;1.48;3.54;"idlewater";6.1;"Yellow";"FALSE";22.2;"really low ph"
1806;14.92;15.04;"rivers";7.1;"Calico";"FALSE";26.1;"intermediate ph"
1807;5.75;4.99;"rivers";6.1;"Calico";"FALSE";22.8;"really low ph"
1808;2.32;7.55;"idlewater";7.6;"Yellow";"FALSE";14.0;"high ph"
1809;14.74;15.99;"slowmovingwaters";7.7;"Green_and_Chocolate";"FALSE";21.7;"high ph"
1810;9.48;5.89;"ponds";6.1;"Calico";"TRUE";27.7;"really low ph"
1811;8.09;4.31;"slowmovingwaters";7.0;"Yellow";"FALSE";6.1;"intermediate ph"
1812;5.03;13.5;"slowmovingwaters";7.8;"Green_and_Chocolate";"TRUE";17.2;"high ph"
1813;5.0;8.6;"ponds";7.6;"Calico";"FALSE";14.4;"high ph"
1814;13.86;4.28;"rivers";7.4;"Calico";"FALSE";22.0;"intermediate ph"
1815;7.56;10.65;"idlewater";6.9;"Reddish_Orange";"FALSE";1.7;"low ph"
1816;10.78;3.17;"ponds";7.1;"Red_and_White_Bi_Color";"TRUE";18.2;"intermediate ph"
